ds,y
4/4/2020,20
3/4/2020,37
2/4/2020,22
1/4/2020,27
31/03/2020,20
30/03/2020,21
29/03/2020,19
28/03/2020,24
27/03/2020,16
26/03/2020,17
25/03/2020,10
24/03/2020,10
23/03/2020,9
22/03/2020,2
21/03/2020,6
20/03/2020,3
19/03/2020,2
18/03/2020,0
17/03/2020,1
16/03/2020,0
15/03/2020,0
14/03/2020,0
13/03/2020,0
12/3/2020,0
11/3/2020,0
10/3/2020,0
9/3/2020,0
8/3/2020,0
7/3/2020,0
6/3/2020,0
5/3/2020,0
4/3/2020,0
3/3/2020,0
2/3/2020,0
1/3/2020,0
29/02/2020,0
28/02/2020,0
27/02/2020,0
26/02/2020,0
10/3/2022,70
9/3/2022,62
8/3/2022,101
7/3/2022,32
6/3/2022,30
5/3/2022,82
4/3/2022,67
3/3/2022,114
2/3/2022,90
1/3/2022,164
28/02/2022,61
27/02/2022,59
26/02/2022,101
25/02/2022,120
24/02/2022,115
23/02/2022,119
22/02/2022,215
21/02/2022,85
20/02/2022,68
19/02/2022,148
18/02/2022,135
17/02/2022,125
16/02/2022,183
15/02/2022,204
14/02/2022,75
13/02/2022,81
12/2/2022,157
11/2/2022,132
10/2/2022,139
9/2/2022,176
8/2/2022,193
7/2/2022,81
6/2/2022,82
5/2/2022,110
4/2/2022,97
3/2/2022,111
2/2/2022,120
1/2/2022,97
31/01/2022,41
30/01/2022,52
29/01/2022,75
28/01/2022,60
27/01/2022,71
26/01/2022,94
25/01/2022,44
24/01/2022,41
23/01/2022,22
22/01/2022,48
21/01/2022,49
20/01/2022,43
19/01/2022,58
18/01/2022,70
17/01/2022,17
16/01/2022,28
15/01/2022,32
14/01/2022,30
13/01/2022,36
12/1/2022,44
11/1/2022,43
10/1/2022,16
9/1/2022,14
8/1/2022,26
7/1/2022,31
6/1/2022,44
5/1/2022,30
4/1/2022,52
3/1/2022,18
2/1/2022,17
1/1/2022,27
31/12/2021,38
30/12/2021,37
29/12/2021,35
28/12/2021,67
27/12/2021,24
26/12/2021,15
25/12/2021,29
24/12/2021,44
23/12/2021,81
22/12/2021,62
21/12/2021,88
20/12/2021,36
19/12/2021,53
18/12/2021,64
17/12/2021,60
16/12/2021,84
15/12/2021,88
14/12/2021,106
13/12/2021,45
12/12/2021,60
11/12/2021,105
10/12/2021,97
9/12/2021,74
8/12/2021,100
7/12/2021,107
6/12/2021,54
5/12/2021,78
4/12/2021,131
3/12/2021,206
2/12/2021,66
1/12/2021,89
30/11/2021,147
29/11/2021,107
28/11/2021,106
27/11/2021,180
26/11/2021,160
25/11/2021,212
24/11/2021,231
23/11/2021,273
22/11/2021,154
21/11/2021,121
20/11/2021,214
19/11/2021,281
18/11/2021,332
17/11/2021,350
16/11/2021,397
15/11/2021,195
14/11/2021,233
13/11/2021,323
12/11/2021,307
11/11/2021,318
10/11/2021,405
9/11/2021,487
8/11/2021,241
7/11/2021,273
6/11/2021,395
5/11/2021,483
4/11/2021,489
3/11/2021,451
2/11/2021,591
1/11/2021,322
31/10/2021,427
30/10/2021,413
29/10/2021,481
28/10/2021,415
27/10/2021,512
26/10/2021,523
25/10/2021,301
24/10/2021,389
23/10/2021,446
22/10/2021,357
21/10/2021,448
20/10/2021,423
19/10/2021,574
18/10/2021,261
17/10/2021,299
16/10/2021,352
15/10/2021,365
14/10/2021,304
13/10/2021,390
12/10/2021,442
11/10/2021,209
10/10/2021,211
9/10/2021,282
8/10/2021,385
7/10/2021,282
6/10/2021,331
5/10/2021,252
4/10/2021,133
3/10/2021,150
2/10/2021,184
1/10/2021,169
30/09/2021,176
29/09/2021,207
28/09/2021,208
27/09/2021,109
26/09/2021,111
25/09/2021,121
24/09/2021,145
23/09/2021,113
22/09/2021,130
21/09/2021,129
20/09/2021,78
19/09/2021,58
18/09/2021,97
17/09/2021,73
16/09/2021,71
15/09/2021,83
14/09/2021,96
13/09/2021,46
12/9/2021,29
11/9/2021,47
10/9/2021,43
9/9/2021,79
8/9/2021,30
7/9/2021,48
6/9/2021,25
5/9/2021,11
4/9/2021,28
3/9/2021,33
2/9/2021,26
1/9/2021,21
31/08/2021,31
30/08/2021,11
29/08/2021,19
28/08/2021,19
27/08/2021,19
26/08/2021,18
25/08/2021,14
24/08/2021,14
23/08/2021,13
22/08/2021,9
21/08/2021,15
20/08/2021,9
19/08/2021,14
18/08/2021,6
17/08/2021,6
16/08/2021,5
15/08/2021,6
14/08/2021,5
13/08/2021,3
12/8/2021,3
11/8/2021,8
10/8/2021,4
9/8/2021,3
8/8/2021,3
7/8/2021,8
6/8/2021,5
5/8/2021,2
4/8/2021,1
3/8/2021,6
2/8/2021,5
1/8/2021,5
31/07/2021,3
30/07/2021,3
29/07/2021,1
28/07/2021,1
27/07/2021,3
26/07/2021,2
25/07/2021,1
24/07/2021,1
23/07/2021,2
22/07/2021,4
21/07/2021,2
20/07/2021,4
19/07/2021,1
18/07/2021,1
17/07/2021,2
16/07/2021,5
15/07/2021,3
14/07/2021,9
13/07/2021,14
12/7/2021,2
11/7/2021,1
10/7/2021,19
9/7/2021,29
8/7/2021,70
7/7/2021,77
6/7/2021,48
5/7/2021,45
4/7/2021,3
3/7/2021,27
2/7/2021,37
1/7/2021,75
30/06/2021,181
29/06/2021,294
28/06/2021,58
27/06/2021,76
26/06/2021,266
25/06/2021,140
24/06/2021,145
23/06/2021,161
22/06/2021,74
21/06/2021,65
20/06/2021,18
19/06/2021,96
18/06/2021,97
17/06/2021,87
16/06/2021,71
15/06/2021,96
14/06/2021,27
13/06/2021,30
12/6/2021,123
11/6/2021,150
10/6/2021,148
9/6/2021,228
8/6/2021,277
7/6/2021,63
6/6/2021,90
5/6/2021,113
4/6/2021,113
3/6/2021,84
2/6/2021,62
1/6/2021,41
31/05/2021,36
30/05/2021,29
29/05/2021,73
28/05/2021,43
27/05/2021,39
26/05/2021,52
25/05/2021,63
24/05/2021,36
23/05/2021,56
22/05/2021,59
21/05/2021,49
20/05/2021,61
19/05/2021,54
18/05/2021,91
17/05/2021,48
16/05/2021,38
15/05/2021,72
14/05/2021,105
13/05/2021,75
12/5/2021,98
11/5/2021,101
10/5/2021,68
9/5/2021,63
8/5/2021,104
7/5/2021,89
6/5/2021,94
5/5/2021,142
4/5/2021,94
3/5/2021,98
2/5/2021,88
1/5/2021,85
30/04/2021,138
29/04/2021,138
28/04/2021,150
27/04/2021,172
26/04/2021,117
25/04/2021,127
24/04/2021,154
23/04/2021,170
22/04/2021,150
21/04/2021,175
20/04/2021,237
19/04/2021,149
18/04/2021,160
17/04/2021,135
16/04/2021,137
15/04/2021,195
14/04/2021,164
13/04/2021,193
12/4/2021,113
11/4/2021,129
10/4/2021,139
9/4/2021,134
8/4/2021,172
7/4/2021,175
6/4/2021,196
5/4/2021,120
4/4/2021,97
3/4/2021,154
2/4/2021,145
1/4/2021,136
31/03/2021,129
30/03/2021,175
29/03/2021,120
28/03/2021,117
27/03/2021,162
26/03/2021,116
25/03/2021,140
24/03/2021,137
23/03/2021,174
22/03/2021,60
21/03/2021,76
20/03/2021,112
19/03/2021,143
18/03/2021,90
17/03/2021,89
16/03/2021,133
15/03/2021,82
14/03/2021,44
13/03/2021,79
12/3/2021,108
11/3/2021,96
10/3/2021,100
9/3/2021,93
8/3/2021,63
7/3/2021,46
6/3/2021,69
5/3/2021,101
4/3/2021,98
3/3/2021,77
2/3/2021,106
1/3/2021,53
28/02/2021,63
27/02/2021,54
26/02/2021,66
25/02/2021,81
24/02/2021,73
23/02/2021,119
22/02/2021,47
21/02/2021,52
20/02/2021,57
19/02/2021,79
18/02/2021,71
17/02/2021,62
16/02/2021,81
15/02/2021,79
14/02/2021,41
13/02/2021,48
12/2/2021,77
11/2/2021,65
10/2/2021,79
9/2/2021,95
8/2/2021,80
7/2/2021,72
6/2/2021,61
5/2/2021,73
4/2/2021,75
3/2/2021,87
2/2/2021,111
1/2/2021,67
31/01/2021,71
30/01/2021,68
29/01/2021,91
28/01/2021,90
27/01/2021,77
26/01/2021,97
25/01/2021,65
24/01/2021,54
23/01/2021,94
22/01/2021,74
21/01/2021,69
20/01/2021,116
19/01/2021,98
18/01/2021,50
17/01/2021,57
16/01/2021,66
15/01/2021,63
14/01/2021,66
13/01/2021,88
12/1/2021,156
11/1/2021,71
10/1/2021,62
9/1/2021,86
8/1/2021,96
7/1/2021,111
6/1/2021,121
5/1/2021,121
4/1/2021,78
3/1/2021,60
2/1/2021,78
1/1/2021,74
31/12/2020,171
30/12/2020,127
29/12/2020,135
28/12/2020,104
27/12/2020,122
26/12/2020,85
25/12/2020,111
24/12/2020,146
23/12/2020,130
22/12/2020,155
21/12/2020,87
20/12/2020,98
19/12/2020,139
18/12/2020,188
17/12/2020,107
16/12/2020,164
15/12/2020,204
14/12/2020,109
13/12/2020,121
12/12/2020,148
11/12/2020,168
10/12/2020,127
9/12/2020,161
8/12/2020,213
7/12/2020,127
6/12/2020,134
5/12/2020,134
4/12/2020,176
3/12/2020,211
2/12/2020,135
1/12/2020,199
30/11/2020,138
29/11/2020,148
28/11/2020,161
27/11/2020,172
26/11/2020,171
25/11/2020,168
24/11/2020,196
23/11/2020,130
22/11/2020,131
21/11/2020,160
20/11/2020,160
19/11/2020,167
18/11/2020,168
17/11/2020,186
16/11/2020,149
15/11/2020,113
14/11/2020,129
13/11/2020,174
12/11/2020,121
11/11/2020,203
10/11/2020,177
9/11/2020,130
8/11/2020,86
7/11/2020,130
6/11/2020,123
5/11/2020,121
4/11/2020,146
3/11/2020,120
2/11/2020,86
1/11/2020,99
31/10/2020,101
30/10/2020,103
29/10/2020,83
28/10/2020,107
27/10/2020,104
26/10/2020,79
25/10/2020,73
24/10/2020,73
23/10/2020,82
22/10/2020,98
21/10/2020,69
20/10/2020,65
19/10/2020,59
18/10/2020,60
17/10/2020,63
16/10/2020,75
15/10/2020,73
14/10/2020,66
13/10/2020,68
12/10/2020,56
11/10/2020,53
10/10/2020,59
9/10/2020,52
8/10/2020,44
7/10/2020,82
6/10/2020,73
5/10/2020,45
4/10/2020,56
3/10/2020,32
2/10/2020,53
1/10/2020,37
30/09/2020,33
29/09/2020,44
28/09/2020,30
27/09/2020,31
26/09/2020,54
25/09/2020,42
24/09/2020,41
23/09/2020,47
22/09/2020,45
21/09/2020,23
20/09/2020,33
19/09/2020,42
18/09/2020,48
17/09/2020,27
16/09/2020,49
15/09/2020,51
14/09/2020,22
13/09/2020,36
12/9/2020,27
11/9/2020,35
10/9/2020,47
9/9/2020,51
8/9/2020,41
7/9/2020,33
6/9/2020,43
5/9/2020,38
4/9/2020,47
3/9/2020,44
2/9/2020,40
1/9/2020,60
31/08/2020,43
30/08/2020,39
29/08/2020,32
28/08/2020,48
27/08/2020,38
26/08/2020,54
25/08/2020,58
24/08/2020,37
23/08/2020,39
22/08/2020,37
21/08/2020,42
20/08/2020,48
19/08/2020,32
18/08/2020,45
17/08/2020,38
16/08/2020,37
15/08/2020,50
14/08/2020,44
13/08/2020,53
12/8/2020,43
11/8/2020,35
10/8/2020,29
9/8/2020,41
8/8/2020,43
7/8/2020,50
6/8/2020,45
5/8/2020,41
4/8/2020,48
3/8/2020,19
2/8/2020,34
1/8/2020,36
31/07/2020,39
30/07/2020,35
29/07/2020,30
28/07/2020,33
27/07/2020,19
26/07/2020,22
25/07/2020,15
24/07/2020,24
23/07/2020,25
22/07/2020,27
21/07/2020,36
20/07/2020,12
19/07/2020,17
18/07/2020,21
17/07/2020,17
16/07/2020,19
15/07/2020,21
14/07/2020,30
13/07/2020,17
12/7/2020,13
11/7/2020,24
10/7/2020,13
9/7/2020,17
8/7/2020,18
7/7/2020,31
6/7/2020,18
5/7/2020,19
4/7/2020,23
3/7/2020,21
2/7/2020,20
1/7/2020,16
30/06/2020,17
29/06/2020,22
28/06/2020,23
27/06/2020,10
26/06/2020,14
25/06/2020,10
24/06/2020,16
23/06/2020,16
22/06/2020,11
21/06/2020,12
20/06/2020,16
19/06/2020,11
18/06/2020,22
17/06/2020,14
16/06/2020,10
15/06/2020,17
14/06/2020,16
13/06/2020,14
12/6/2020,11
11/6/2020,9
10/6/2020,6
9/6/2020,15
8/6/2020,6
7/6/2020,15
6/6/2020,2
5/6/2020,11
4/6/2020,9
3/6/2020,8
2/6/2020,12
1/6/2020,10
31/05/2020,7
30/05/2020,11
29/05/2020,13
28/05/2020,12
27/05/2020,7
26/05/2020,14
25/05/2020,17
24/05/2020,9
23/05/2020,10
22/05/2020,10
21/05/2020,9
20/05/2020,10
19/05/2020,17
18/05/2020,13
17/05/2020,13
16/05/2020,24
15/05/2020,17
14/05/2020,17
13/05/2020,34
12/5/2020,20
11/5/2020,21
10/5/2020,22
9/5/2020,16
8/5/2020,35
7/5/2020,24
6/5/2020,23
5/5/2020,23
4/5/2020,28
3/5/2020,19
2/5/2020,27
1/5/2020,27
30/04/2020,24
29/04/2020,30
28/04/2020,17
27/04/2020,27
26/04/2020,18
25/04/2020,34
24/04/2020,22
23/04/2020,21
22/04/2020,26
21/04/2020,20
20/04/2020,27
19/04/2020,30
18/04/2020,10
17/04/2020,19
16/04/2020,20
15/04/2020,21
14/04/2020,20
13/04/2020,17
12/4/2020,23
11/4/2020,21
10/4/2020,22
9/4/2020,28
8/4/2020,23
7/4/2020,21
6/4/2020,25
5/4/2020,5
4/4/2020,13
3/4/2020,18
2/4/2020,23
1/4/2020,10
31/03/2020,17
30/03/2020,22
29/03/2020,6
28/03/2020,11
27/03/2020,3
26/03/2020,6
25/03/2020,9
24/03/2020,4
23/03/2020,2
22/03/2020,2
21/03/2020,0
20/03/2020,0
19/03/2020,0
18/03/2020,0
17/03/2020,0
9/3/2022,31
8/3/2022,36
7/3/2022,46
6/3/2022,17
5/3/2022,24
4/3/2022,32
3/3/2022,20
2/3/2022,44
1/3/2022,37
28/02/2022,45
27/02/2022,32
26/02/2022,40
25/02/2022,38
24/02/2022,37
23/02/2022,24
22/02/2022,35
21/02/2022,27
20/02/2022,12
19/02/2022,15
18/02/2022,24
17/02/2022,22
16/02/2022,34
15/02/2022,22
14/02/2022,18
13/02/2022,10
12/2/2022,14
11/2/2022,17
10/2/2022,24
9/2/2022,26
8/2/2022,19
7/2/2022,22
6/2/2022,15
5/2/2022,20
4/2/2022,17
3/2/2022,25
2/2/2022,19
1/2/2022,27
31/01/2022,20
30/01/2022,13
29/01/2022,21
28/01/2022,17
27/01/2022,24
26/01/2022,30
25/01/2022,27
24/01/2022,23
23/01/2022,32
22/01/2022,31
21/01/2022,35
20/01/2022,57
19/01/2022,61
18/01/2022,61
17/01/2022,46
16/01/2022,52
15/01/2022,48
14/01/2022,64
13/01/2022,60
12/1/2022,47
11/1/2022,42
10/1/2022,50
9/1/2022,27
8/1/2022,29
7/1/2022,37
6/1/2022,25
5/1/2022,47
4/1/2022,36
3/1/2022,48
2/1/2022,39
1/1/2022,36
31/12/2021,30
30/12/2021,37
29/12/2021,44
28/12/2021,68
27/12/2021,41
26/12/2021,47
25/12/2021,62
24/12/2021,46
23/12/2021,51
22/12/2021,41
21/12/2021,69
20/12/2021,61
19/12/2021,54
18/12/2021,83
17/12/2021,88
16/12/2021,113
15/12/2021,109
14/12/2021,105
13/12/2021,101
12/12/2021,61
11/12/2021,50
10/12/2021,68
9/12/2021,57
8/12/2021,84
7/12/2021,91
6/12/2021,104
5/12/2021,74
4/12/2021,55
3/12/2021,75
2/12/2021,90
1/12/2021,103
30/11/2021,85
29/11/2021,77
28/11/2021,67
27/11/2021,46
26/11/2021,51
25/11/2021,70
24/11/2021,51
23/11/2021,71
22/11/2021,66
21/11/2021,58
20/11/2021,43
19/11/2021,37
18/11/2021,56
17/11/2021,38
16/11/2021,43
15/11/2021,46
14/11/2021,61
13/11/2021,52
12/11/2021,39
11/11/2021,41
10/11/2021,38
9/11/2021,53
8/11/2021,45
7/11/2021,40
6/11/2021,24
5/11/2021,39
4/11/2021,20
3/11/2021,34
2/11/2021,36
1/11/2021,31
31/10/2021,11
30/10/2021,16
29/10/2021,18
28/10/2021,23
27/10/2021,20
26/10/2021,22
25/10/2021,18
24/10/2021,14
23/10/2021,8
22/10/2021,9
21/10/2021,3
20/10/2021,11
19/10/2021,8
18/10/2021,10
17/10/2021,8
16/10/2021,13
15/10/2021,17
14/10/2021,25
13/10/2021,19
12/10/2021,20
11/10/2021,17
10/10/2021,4
9/10/2021,2
8/10/2021,9
7/10/2021,15
6/10/2021,8
5/10/2021,7
4/10/2021,14
3/10/2021,8
2/10/2021,8
1/10/2021,11
30/09/2021,12
29/09/2021,17
28/09/2021,14
27/09/2021,10
26/09/2021,0
25/09/2021,0
24/09/2021,2
23/09/2021,2
22/09/2021,3
21/09/2021,9
20/09/2021,7
19/09/2021,4
18/09/2021,0
17/09/2021,0
16/09/2021,3
15/09/2021,0
14/09/2021,4
13/09/2021,2
12/9/2021,2
11/9/2021,0
10/9/2021,0
9/9/2021,2
8/9/2021,3
7/9/2021,1
6/9/2021,1
5/9/2021,2
4/9/2021,0
3/9/2021,0
2/9/2021,1
1/9/2021,0
31/08/2021,0
30/08/2021,0
29/08/2021,0
28/08/2021,0
27/08/2021,0
26/08/2021,1
25/08/2021,0
24/08/2021,0
23/08/2021,0
22/08/2021,0
21/08/2021,0
20/08/2021,0
19/08/2021,0
18/08/2021,0
17/08/2021,1
16/08/2021,2
15/08/2021,0
14/08/2021,0
13/08/2021,0
12/8/2021,0
11/8/2021,0
10/8/2021,1
9/8/2021,2
8/8/2021,0
7/8/2021,0
6/8/2021,0
5/8/2021,0
4/8/2021,0
3/8/2021,0
2/8/2021,1
1/8/2021,0
31/07/2021,0
30/07/2021,4
29/07/2021,0
28/07/2021,2
27/07/2021,0
26/07/2021,0
25/07/2021,0
24/07/2021,0
23/07/2021,0
22/07/2021,0
21/07/2021,0
20/07/2021,3
19/07/2021,4
18/07/2021,3
17/07/2021,0
16/07/2021,0
15/07/2021,0
14/07/2021,1
13/07/2021,1
12/7/2021,1
11/7/2021,2
10/7/2021,0
9/7/2021,2
8/7/2021,1
7/7/2021,0
6/7/2021,2
5/7/2021,1
4/7/2021,0
3/7/2021,0
2/7/2021,2
1/7/2021,0
30/06/2021,1
29/06/2021,0
28/06/2021,1
27/06/2021,4
26/06/2021,0
25/06/2021,0
24/06/2021,3
23/06/2021,0
22/06/2021,0
21/06/2021,6
20/06/2021,4
19/06/2021,6
18/06/2021,8
17/06/2021,14
16/06/2021,8
15/06/2021,10
14/06/2021,5
13/06/2021,2
12/6/2021,3
11/6/2021,3
10/6/2021,0
9/6/2021,3
8/6/2021,7
7/6/2021,9
6/6/2021,10
5/6/2021,9
4/6/2021,13
3/6/2021,7
2/6/2021,9
1/6/2021,13
31/05/2021,10
30/05/2021,4
29/05/2021,4
28/05/2021,2
27/05/2021,13
26/05/2021,8
25/05/2021,11
24/05/2021,5
23/05/2021,4
22/05/2021,6
21/05/2021,6
20/05/2021,8
19/05/2021,10
18/05/2021,14
17/05/2021,10
16/05/2021,14
15/05/2021,21
14/05/2021,35
13/05/2021,33
12/5/2021,39
11/5/2021,19
10/5/2021,26
9/5/2021,32
8/5/2021,29
7/5/2021,44
6/5/2021,26
5/5/2021,34
4/5/2021,31
3/5/2021,48
2/5/2021,41
1/5/2021,34
30/04/2021,48
29/04/2021,37
28/04/2021,36
27/04/2021,39
26/04/2021,41
25/04/2021,36
24/04/2021,37
23/04/2021,53
22/04/2021,48
21/04/2021,53
20/04/2021,60
19/04/2021,72
18/04/2021,66
17/04/2021,63
16/04/2021,73
15/04/2021,93
14/04/2021,79
13/04/2021,82
12/4/2021,86
11/4/2021,65
10/4/2021,78
9/4/2021,76
8/4/2021,89
7/4/2021,79
6/4/2021,87
5/4/2021,62
4/4/2021,69
3/4/2021,77
2/4/2021,71
1/4/2021,87
31/03/2021,71
30/03/2021,95
29/03/2021,82
28/03/2021,46
27/03/2021,70
26/03/2021,53
25/03/2021,60
24/03/2021,52
23/03/2021,71
22/03/2021,86
21/03/2021,60
20/03/2021,66
19/03/2021,84
18/03/2021,80
17/03/2021,76
16/03/2021,69
15/03/2021,64
14/03/2021,77
13/03/2021,88
12/3/2021,94
11/3/2021,102
10/3/2021,98
9/3/2021,109
8/3/2021,116
7/3/2021,85
6/3/2021,97
5/3/2021,74
4/3/2021,105
3/3/2021,71
2/3/2021,101
1/3/2021,118
28/02/2021,81
27/02/2021,114
26/02/2021,109
25/02/2021,107
24/02/2021,84
23/02/2021,104
22/02/2021,94
21/02/2021,72
20/02/2021,81
19/02/2021,74
18/02/2021,79
17/02/2021,103
16/02/2021,105
15/02/2021,111
14/02/2021,67
13/02/2021,73
12/2/2021,79
11/2/2021,104
10/2/2021,127
9/2/2021,120
8/2/2021,111
7/2/2021,72
6/2/2021,64
5/2/2021,85
4/2/2021,74
3/2/2021,87
2/2/2021,105
1/2/2021,73
31/01/2021,69
30/01/2021,77
29/01/2021,70
28/01/2021,84
27/01/2021,50
26/01/2021,101
25/01/2021,192
24/01/2021,0
23/01/2021,103
22/01/2021,71
21/01/2021,93
20/01/2021,64
19/01/2021,100
18/01/2021,111
17/01/2021,52
16/01/2021,57
15/01/2021,55
14/01/2021,102
13/01/2021,97
12/1/2021,61
11/1/2021,95
10/1/2021,89
9/1/2021,82
8/1/2021,48
7/1/2021,71
6/1/2021,60
5/1/2021,54
4/1/2021,82
3/1/2021,204
2/1/2021,67
1/1/2021,0
31/12/2020,112
30/12/2020,73
29/12/2020,82
28/12/2020,104
27/12/2020,106
26/12/2020,41
25/12/2020,0
24/12/2020,0
23/12/2020,46
22/12/2020,68
21/12/2020,0
20/12/2020,63
19/12/2020,45
18/12/2020,70
17/12/2020,62
16/12/2020,69
15/12/2020,58
14/12/2020,46
13/12/2020,30
12/12/2020,27
11/12/2020,26
10/12/2020,18
9/12/2020,20
8/12/2020,38
7/12/2020,28
6/12/2020,22
5/12/2020,15
4/12/2020,24
3/12/2020,27
2/12/2020,32
1/12/2020,30
30/11/2020,29
29/11/2020,23
28/11/2020,18
27/11/2020,27
26/11/2020,22
25/11/2020,17
24/11/2020,23
23/11/2020,16
22/11/2020,22
21/11/2020,27
20/11/2020,30
19/11/2020,35
18/11/2020,0
17/11/2020,22
16/11/2020,31
15/11/2020,16
14/11/2020,0
13/11/2020,19
12/11/2020,27
11/11/2020,50
10/11/2020,24
9/11/2020,24
8/11/2020,15
7/11/2020,0
6/11/2020,34
5/11/2020,31
4/11/2020,25
3/11/2020,26
2/11/2020,16
1/11/2020,0
31/10/2020,0
30/10/2020,7
29/10/2020,12
28/10/2020,16
27/10/2020,8
26/10/2020,11
25/10/2020,6
24/10/2020,0
23/10/2020,25
22/10/2020,19
21/10/2020,17
20/10/2020,0
19/10/2020,6
18/10/2020,4
17/10/2020,6
16/10/2020,11
15/10/2020,0
14/10/2020,5
13/10/2020,5
12/10/2020,0
11/10/2020,0
10/10/2020,0
9/10/2020,4
8/10/2020,0
7/10/2020,2
6/10/2020,0
5/10/2020,0
4/10/2020,0
3/10/2020,1
2/10/2020,0
1/10/2020,6
30/09/2020,0
29/09/2020,3
28/09/2020,1
27/09/2020,0
26/09/2020,0
25/09/2020,3
24/09/2020,0
23/09/2020,0
22/09/2020,1
21/09/2020,1
20/09/2020,0
19/09/2020,0
18/09/2020,0
17/09/2020,0
16/09/2020,1
15/09/2020,0
14/09/2020,0
13/09/2020,0
12/9/2020,0
11/9/2020,1
10/9/2020,0
9/9/2020,0
8/9/2020,0
7/9/2020,0
6/9/2020,0
5/9/2020,0
4/9/2020,0
3/9/2020,0
2/9/2020,4
1/9/2020,0
31/08/2020,0
30/08/2020,0
29/08/2020,0
28/08/2020,0
27/08/2020,0
26/08/2020,0
25/08/2020,0
24/08/2020,0
23/08/2020,0
22/08/2020,0
21/08/2020,0
20/08/2020,0
19/08/2020,0
18/08/2020,2
17/08/2020,0
16/08/2020,0
15/08/2020,0
14/08/2020,0
13/08/2020,0
12/8/2020,0
11/8/2020,0
10/8/2020,0
9/8/2020,0
8/8/2020,0
7/8/2020,0
6/8/2020,2
5/8/2020,0
4/8/2020,0
3/8/2020,0
2/8/2020,0
1/8/2020,0
31/07/2020,0
30/07/2020,1
29/07/2020,0
28/07/2020,0
27/07/2020,0
26/07/2020,0
25/07/2020,0
24/07/2020,0
23/07/2020,0
22/07/2020,0
21/07/2020,0
20/07/2020,0
19/07/2020,0
18/07/2020,0
17/07/2020,0
16/07/2020,0
15/07/2020,0
14/07/2020,0
13/07/2020,0
12/7/2020,0
11/7/2020,0
10/7/2020,0
9/7/2020,0
8/7/2020,0
7/7/2020,0
6/7/2020,0
5/7/2020,0
4/7/2020,0
3/7/2020,0
2/7/2020,0
1/7/2020,0
30/06/2020,0
29/06/2020,0
28/06/2020,0
27/06/2020,0
26/06/2020,0
25/06/2020,0
24/06/2020,0
23/06/2020,0
22/06/2020,0
21/06/2020,0
20/06/2020,0
19/06/2020,0
18/06/2020,0
17/06/2020,0
16/06/2020,0
15/06/2020,0
14/06/2020,0
13/06/2020,0
12/6/2020,0
11/6/2020,0
10/6/2020,0
9/6/2020,0
8/6/2020,0
7/6/2020,0
6/6/2020,0
5/6/2020,0
4/6/2020,0
3/6/2020,0
2/6/2020,0
1/6/2020,0
31/05/2020,0
30/05/2020,0
29/05/2020,0
28/05/2020,0
27/05/2020,0
26/05/2020,0
25/05/2020,0
24/05/2020,0
23/05/2020,0
22/05/2020,0
21/05/2020,0
20/05/2020,0
19/05/2020,0
18/05/2020,0
17/05/2020,0
16/05/2020,0
15/05/2020,1
14/05/2020,0
13/05/2020,0
12/5/2020,0
11/5/2020,1
10/5/2020,0
9/5/2020,0
8/5/2020,0
7/5/2020,0
6/5/2020,1
5/5/2020,0
4/5/2020,0
3/5/2020,1
2/5/2020,0
1/5/2020,1
30/04/2020,0
29/04/2020,2
28/04/2020,1
27/04/2020,2
26/04/2020,0
25/04/2020,1
24/04/2020,0
23/04/2020,2
22/04/2020,1
21/04/2020,0
20/04/2020,1
19/04/2020,1
18/04/2020,1
17/04/2020,2
16/04/2020,1
15/04/2020,2
14/04/2020,4
13/04/2020,0
12/4/2020,0
11/4/2020,0
10/4/2020,0
9/4/2020,0
8/4/2020,0
7/4/2020,0
6/4/2020,0
5/4/2020,1
4/4/2020,0
3/4/2020,0
2/4/2020,0
1/4/2020,0
31/03/2020,0
30/03/2020,1
29/03/2020,0
28/03/2020,0
27/03/2020,0
26/03/2020,0
25/03/2020,0
24/03/2020,0
23/03/2020,0
22/03/2020,0
21/03/2020,0
20/03/2020,0
19/03/2020,0
18/03/2020,0
17/03/2020,0
16/03/2020,0
15/03/2020,0
14/03/2020,0
13/03/2020,0
12/3/2020,0
11/3/2020,0
10/3/2020,0
9/3/2020,0
8/3/2020,0
7/3/2020,0
6/3/2020,0
10/3/2022,6
9/3/2022,7
8/3/2022,6
7/3/2022,6
6/3/2022,10
5/3/2022,10
4/3/2022,6
3/3/2022,10
2/3/2022,8
1/3/2022,12
28/02/2022,15
27/02/2022,15
26/02/2022,13
25/02/2022,7
24/02/2022,11
23/02/2022,10
22/02/2022,14
21/02/2022,19
20/02/2022,19
19/02/2022,10
18/02/2022,22
17/02/2022,15
16/02/2022,15
15/02/2022,23
14/02/2022,18
13/02/2022,7
12/2/2022,15
11/2/2022,10
10/2/2022,19
9/2/2022,18
8/2/2022,19
7/2/2022,18
6/2/2022,16
5/2/2022,25
4/2/2022,22
3/2/2022,19
2/2/2022,13
1/2/2022,14
31/01/2022,9
30/01/2022,11
29/01/2022,11
28/01/2022,8
27/01/2022,14
26/01/2022,15
25/01/2022,11
24/01/2022,14
23/01/2022,19
22/01/2022,11
21/01/2022,12
20/01/2022,7
19/01/2022,8
18/01/2022,10
17/01/2022,7
16/01/2022,2
15/01/2022,5
14/01/2022,6
13/01/2022,7
12/1/2022,13
